PaymentID,ApplicationID,ApplicationDate,TuitionPay,AccommodationPay,LivingExpensePay,ServiceFee,PaymentMethod
11802,163603,5/28/2025 0:00,0,0,0,1000,Cash
11803,163604,1/14/2025 0:00,30000,400,1000,500,Bank Transfer
11804,25146,5/10/2025 0:00,0,900,1000,1000,Credit Card
11805,25147,10/14/2023 0:00,0,0,0,500,Cash
11806,25148,7/21/2025 0:00,0,1800,1850,500,Credit Card
11807,25153,12/27/2024 0:00,0,1800,1850,1000,Bank Transfer
11808,25154,4/10/2025 0:00,0,0,1500,500,Credit Card
11809,163614,3/16/2024 0:00,13000,4900,1000,1000,Credit Card
11810,25156,10/22/2024 0:00,0,0,1500,1000,Cash
11811,25157,9/2/2025 0:00,0,0,0,1000,Bank Transfer
11812,163625,2/28/2025 0:00,0,600,2450,1000,Bank Transfer
11813,25168,2/9/2025 0:00,0,750,1500,1000,Cash
11814,163627,7/16/2024 0:00,6000,1400,1000,1000,Credit Card
11815,25170,7/2/2025 0:00,0,1800,1000,500,Bank Transfer
11816,163629,2/26/2025 0:00,17475,1500,2200,500,Bank Transfer
11817,163636,10/5/2023 0:00,0,1,1,500,Cash
11818,25179,1/12/2024 0:00,26000,400,1000,1000,Bank Transfer
11819,25181,12/26/2024 0:00,10000,6000,1500,1000,Cash
11820,163646,6/28/2025 0:00,0,6600,1500,500,Cash
11821,163653,1/13/2025 0:00,0,5000,1000,1000,Cash
11822,163654,3/5/2025 0:00,0,0,0,500,Bank Transfer
11823,163656,7/18/2025 0:00,0,0,0,1000,Cash
11824,25199,7/23/2025 0:00,0,600,2450,500,Credit Card
11825,25200,9/2/2024 0:00,0,0,0,1000,Credit Card
11826,25201,3/22/2025 0:00,0,0,0,500,Bank Transfer
11827,163662,5/25/2025 0:00,0,5400,1000,500,Credit Card
11828,163665,3/10/2025 0:00,0,0,700,1000,Cash
11829,163667,6/9/2024 0:00,13000,4500,1000,500,Bank Transfer
11830,25210,8/27/2024 0:00,0,1000,1000,1000,Bank Transfer
11831,163669,8/21/2025 0:00,0,0,2000,500,Cash
11832,25212,11/5/2024 0:00,12500,1500,1500,1000,Credit Card
11833,163673,9/30/2025 0:00,10250,1500,1500,500,Bank Transfer
11834,25218,6/11/2025 0:00,0,0,0,500,Credit Card
11835,163676,6/19/2024 0:00,0,0,0,500,Bank Transfer
11836,25219,10/28/2023 0:00,0,1600,0,500,Cash
11837,163677,11/21/2024 0:00,0,1000,0,1000,Credit Card
11838,163680,4/27/2025 0:00,0,15000,2000,1000,Credit Card
11839,25224,6/4/2025 0:00,0,78,1500,500,Credit Card
11840,163684,3/12/2025 0:00,0,0,0,1000,Cash
11841,163685,5/19/2025 0:00,0,0,0,1000,Cash
11842,25230,11/21/2024 0:00,0,1000,0,500,Bank Transfer
11843,163688,10/17/2023 0:00,3000,1000,1500,1000,Cash
11844,25232,7/5/2025 0:00,0,0,0,500,Bank Transfer
11845,25234,5/9/2025 0:00,12600,3000,1000,1000,Bank Transfer
11846,163692,12/22/2023 0:00,0,1500,1500,500,Credit Card
11847,163693,6/14/2024 0:00,25000,6000,1500,1000,Bank Transfer
11848,163698,4/9/2024 0:00,12000,900,1000,500,Bank Transfer
11849,25242,3/19/2024 0:00,16800,250,1000,1000,Credit Card
11850,163699,11/15/2024 0:00,35700,1500,2200,500,Cash
11851,163700,5/23/2025 0:00,0,1000,1000,1000,Cash
11852,25245,8/28/2025 0:00,0,2400,900,500,Bank Transfer
11853,25246,7/6/2025 0:00,0,0,1000,1000,Cash
11854,163708,8/26/2025 0:00,20800,600,2000,1000,Credit Card
11855,163713,3/19/2024 0:00,2000,5000,2050,1000,Bank Transfer
11856,25259,10/31/2023 0:00,0,1020,0,1000,Bank Transfer
11857,25261,3/27/2025 0:00,0,1000,1000,1000,Cash
11858,25262,6/30/2024 0:00,0,3000,1000,1000,Bank Transfer
11859,25268,5/12/2025 0:00,0,5400,1000,1000,Bank Transfer
11860,25269,7/18/2024 0:00,0,0,0,500,Credit Card
11861,163724,1/3/2025 0:00,0,4000,2000,1000,Cash
11862,163725,9/30/2025 0:00,0,0,0,1000,Bank Transfer
11863,163726,7/8/2024 0:00,0,5400,1500,1000,Cash
11864,25272,8/15/2025 0:00,12400,0,1500,500,Cash
11865,163729,8/22/2025 0:00,16000,900,1000,500,Cash
11866,163730,11/4/2024 0:00,0,1020,0,1000,Credit Card
11867,163734,6/26/2025 0:00,0,5400,1500,1000,Bank Transfer
11868,25282,2/19/2025 0:00,0,0,0,1000,Credit Card
11869,25289,6/25/2024 0:00,0,1500,0,500,Credit Card
11870,163744,7/7/2025 0:00,0,2250,2000,1000,Bank Transfer
11871,25292,6/21/2024 0:00,18500,0,1000,1000,Bank Transfer
11872,25295,8/12/2025 0:00,0,0,0,500,Credit Card
11873,163747,3/3/2025 0:00,0,0,0,500,Cash
11874,163748,4/27/2025 0:00,0,0,0,1000,Credit Card
11875,163749,6/23/2025 0:00,11500,1000,1000,500,Credit Card
11876,25299,10/27/2023 0:00,15000,0,2500,1000,Cash
11877,25312,8/3/2024 0:00,0,1500,1500,1000,Cash
11878,163762,4/18/2025 0:00,15000,0,1500,1000,Bank Transfer
11879,25314,6/15/2025 0:00,0,1200,1000,500,Bank Transfer
11880,25320,2/5/2024 0:00,12000,900,1000,500,Credit Card
11881,163771,3/21/2024 0:00,0,750,1000,1000,Credit Card
11882,25324,4/8/2025 0:00,54000,4000,1000,500,Cash
11883,163777,11/17/2024 0:00,0,0,0,500,Credit Card
11884,163778,2/18/2025 0:00,0,1200,1000,500,Credit Card
11885,163779,1/8/2025 0:00,0,0,0,500,Bank Transfer
11886,25334,3/2/2025 0:00,0,250,1000,500,Cash
11887,25336,1/24/2024 0:00,0,1020,0,500,Credit Card
11888,163787,5/4/2025 0:00,0,0,2000,1000,Bank Transfer
11889,163788,7/24/2025 0:00,0,750,1000,500,Bank Transfer
11890,25341,1/19/2024 0:00,3000,1000,1500,1000,Bank Transfer
11891,163791,9/24/2025 0:00,0,0,0,1000,Bank Transfer
11892,25345,7/22/2025 0:00,0,1500,1000,500,Cash
11893,163793,6/25/2025 0:00,12000,4900,1000,500,Credit Card
11894,25347,7/1/2024 0:00,6000,1500,1200,500,Cash
11895,25348,9/22/2024 0:00,0,4900,1000,500,Bank Transfer
11896,163798,11/27/2024 0:00,0,5400,1000,1000,Bank Transfer
11897,25356,2/28/2025 0:00,0,8000,1000,500,Bank Transfer
11898,163806,5/26/2025 0:00,0,0,0,1000,Credit Card
11899,25360,4/11/2025 0:00,11000,350,1000,500,Credit Card
11900,25365,2/8/2025 0:00,0,0,0,500,Cash
11901,163812,7/24/2025 0:00,0,1000,1000,1000,Cash
11902,25366,6/4/2025 0:00,0,600,2450,500,Cash
11903,163818,7/26/2025 0:00,0,400,1500,1000,Credit Card
11904,25373,5/7/2025 0:00,6000,450,1000,500,Cash
11905,163825,8/4/2024 0:00,0,1020,0,500,Credit Card
11906,163829,4/23/2025 0:00,10000,500,1000,500,Bank Transfer
11907,25383,9/1/2025 0:00,0,1500,1850,1000,Credit Card
11908,163831,9/27/2023 0:00,0,0,0,1000,Bank Transfer
11909,25385,12/11/2024 0:00,0,0,0,500,Bank Transfer
11910,163834,1/23/2024 0:00,0,800,1000,500,Bank Transfer
11911,163847,4/16/2024 0:00,15000,0,1500,1000,Credit Card
11912,163851,8/5/2025 0:00,0,0,0,1000,Bank Transfer
11913,163856,9/18/2025 0:00,0,750,1500,500,Bank Transfer
11914,163858,6/12/2025 0:00,0,0,0,1000,Cash
11915,25416,8/5/2025 0:00,0,0,0,500,Credit Card
11916,25419,6/13/2025 0:00,6000,1400,1000,500,Bank Transfer
11917,25420,12/21/2024 0:00,0,5400,1500,500,Credit Card
11918,163864,9/25/2024 0:00,13200,4500,1000,1000,Cash
11919,25428,4/20/2024 0:00,13500,3000,1000,500,Cash
11920,25430,6/26/2025 0:00,10500,30,1000,500,Bank Transfer
11921,25431,9/25/2025 0:00,0,0,250,1000,Cash
11922,163874,10/10/2024 0:00,0,0,2000,1000,Bank Transfer
11923,163878,7/10/2025 0:00,13500,7500,1000,1000,Bank Transfer
11924,25437,5/14/2024 0:00,20000,6000,1000,1000,Bank Transfer
11925,163881,6/3/2024 0:00,0,0,700,1000,Bank Transfer
11926,25441,3/26/2024 0:00,12000,4900,1000,500,Bank Transfer
11927,163884,8/8/2024 0:00,0,1800,1000,1000,Credit Card
11928,25443,7/8/2025 0:00,13000,4500,1000,1000,Credit Card
11929,163886,7/18/2025 0:00,1600,1500,2200,500,Cash
11930,25445,3/19/2025 0:00,0,0,0,500,Credit Card
11931,163887,6/15/2025 0:00,16000,900,1000,1000,Credit Card
11932,25451,1/6/2024 0:00,7000,4800,1500,1000,Cash
11933,25452,8/2/2024 0:00,0,4500,1000,1000,Bank Transfer
11934,163894,4/8/2024 0:00,0,1950,2400,500,Bank Transfer
11935,25455,11/9/2024 0:00,0,0,1500,500,Credit Card
11936,25456,12/26/2023 0:00,0,60,1500,500,Cash
11937,25460,7/21/2025 0:00,0,2000,2300,500,Bank Transfer
11938,163900,8/9/2025 0:00,0,0,0,500,Credit Card
11939,25465,8/22/2025 0:00,1600,1500,2200,1000,Cash
11940,163905,3/10/2025 0:00,100000,20000,1500,500,Cash
11941,25468,9/5/2025 0:00,0,4500,1000,500,Cash
11942,25469,5/12/2025 0:00,0,0,0,500,Bank Transfer
11943,25470,3/13/2025 0:00,1,1,1,1000,Credit Card
11944,163910,9/23/2025 0:00,0,750,1500,500,Bank Transfer
11945,25471,3/27/2025 0:00,13000,4500,1000,500,Cash
11946,163912,7/12/2025 0:00,1000,5000,1500,500,Credit Card
11947,25474,5/26/2025 0:00,0,750,1500,1000,Credit Card
11948,25475,4/2/2025 0:00,0,0,0,500,Credit Card
11949,163919,3/9/2023 0:00,0,600,1500,500,Bank Transfer
11950,25484,9/10/2025 0:00,0,5300,1500,500,Cash
11951,25485,4/18/2024 0:00,0,0,0,1000,Credit Card
11952,25487,5/18/2025 0:00,40000,12000,3000,500,Credit Card
11953,163927,8/10/2025 0:00,6000,1400,1000,500,Credit Card
11954,25506,5/22/2025 0:00,0,1020,0,500,Credit Card
11955,163942,2/6/2025 0:00,13000,4500,1000,1000,Credit Card
11956,163944,8/9/2025 0:00,0,0,1500,1000,Cash
11957,163945,6/15/2025 0:00,0,0,0,1000,Cash
11958,25511,12/12/2023 0:00,0,0,0,1000,Credit Card
11959,25520,5/29/2024 0:00,5000,5500,1000,500,Credit Card
11960,163955,2/16/2025 0:00,13000,4500,1000,1000,Bank Transfer
11961,163956,5/1/2025 0:00,10250,1500,1500,1000,Credit Card
11962,163957,5/27/2024 0:00,0,1020,0,1000,Credit Card
11963,163960,4/24/2025 0:00,0,1020,0,500,Credit Card
11964,25530,10/29/2024 0:00,0,0,1500,1000,Bank Transfer
11965,163966,8/20/2025 0:00,0,0,1500,500,Bank Transfer
11966,163970,6/26/2025 0:00,0,1500,0,1000,Bank Transfer
11967,25538,5/19/2025 0:00,0,1800,1850,1000,Cash
11968,163972,6/14/2024 0:00,0,750,1500,500,Cash
11969,163974,11/6/2024 0:00,0,4900,1000,1000,Bank Transfer
11970,25541,12/12/2023 0:00,10250,1500,1500,1000,Bank Transfer
11971,163977,9/21/2025 0:00,0,4900,1000,1000,Bank Transfer
11972,25544,9/2/2025 0:00,26000,400,1000,500,Credit Card
11973,163978,12/7/2024 0:00,0,5300,1500,500,Credit Card
11974,163984,6/24/2023 0:00,0,750,1500,1000,Cash
11975,25554,10/29/2024 0:00,0,1,1,1000,Cash
11976,163988,8/21/2025 0:00,0,0,1500,500,Cash
11977,163991,2/24/2025 0:00,0,0,2000,1000,Credit Card
11978,25562,12/4/2024 0:00,5000,5000,0,500,Cash
11979,163995,5/20/2025 0:00,0,0,0,1000,Credit Card
11980,163996,4/19/2025 0:00,1000,154,1500,500,Credit Card
11981,163999,5/1/2024 0:00,0,0,0,1000,Cash
11982,164000,12/14/2024 0:00,0,0,1000,1000,Cash
11983,25577,9/23/2023 0:00,0,1020,0,1000,Bank Transfer
11984,25580,2/1/2025 0:00,0,0,0,500,Cash
11985,164012,6/24/2025 0:00,0,0,0,500,Bank Transfer
11986,25581,7/26/2025 0:00,15000,400,1000,1000,Bank Transfer
11987,164015,6/3/2025 0:00,0,0,1500,500,Cash
11988,25585,12/30/2024 0:00,0,1020,0,1000,Cash
11989,25586,9/21/2025 0:00,0,0,0,1000,Bank Transfer
11990,25594,8/19/2024 0:00,27200,600,2450,1000,Bank Transfer
11991,164028,7/20/2023 0:00,16750,4800,900,500,Bank Transfer
11992,164030,10/13/2024 0:00,0,0,0,1000,Bank Transfer
11993,25604,7/8/2025 0:00,0,4900,1000,1000,Cash
11994,164034,10/9/2024 0:00,0,0,0,1000,Credit Card
11995,164036,7/22/2024 0:00,0,0,2000,500,Credit Card
11996,25608,4/2/2024 0:00,24500,1000,1500,1000,Bank Transfer
11997,164040,3/24/2025 0:00,0,750,1500,1000,Cash
11998,25613,1/10/2025 0:00,0,0,0,1000,Bank Transfer
11999,25616,11/22/2023 0:00,0,800,1000,1000,Bank Transfer
12000,164045,5/26/2025 0:00,0,1500,1500,500,Bank Transfer
12001,25617,9/11/2025 0:00,0,4000,1000,500,Cash
12002,25618,11/5/2023 0:00,0,0,0,500,Bank Transfer
12003,25624,2/3/2025 0:00,0,1600,200,1000,Bank Transfer
12004,164053,7/10/2024 0:00,6000,4900,1000,500,Cash
12005,164054,3/21/2024 0:00,8200,1000,1500,500,Cash
12006,164056,9/27/2025 0:00,0,0,0,1000,Cash
12007,25630,4/5/2025 0:00,90000,700,2000,500,Credit Card
12008,25631,1/23/2025 0:00,9000,1500,1500,500,Credit Card
12009,164063,8/5/2024 0:00,0,0,2500,1000,Cash
12010,164064,7/31/2024 0:00,0,0,1000,1000,Credit Card
12011,25638,2/5/2025 0:00,0,750,1500,1000,Cash
12012,25641,11/14/2024 0:00,12000,4900,1000,500,Credit Card
12013,25643,2/20/2025 0:00,13000,13000,1000,1000,Credit Card
12014,25644,6/18/2025 0:00,0,0,0,1000,Cash
12015,164070,7/14/2025 0:00,11000,430,1500,500,Bank Transfer
12016,25646,3/29/2025 0:00,12500,1500,1500,1000,Bank Transfer
12017,164077,11/15/2024 0:00,15500,6000,1000,500,Bank Transfer
12018,25662,1/28/2025 0:00,0,900,1500,1000,Bank Transfer
12019,164086,12/10/2024 0:00,30000,400,1000,500,Bank Transfer
12020,164089,12/27/2024 0:00,0,3000,1500,1000,Cash
12021,25672,5/31/2025 0:00,0,900,1000,500,Cash
12022,164096,7/11/2025 0:00,0,0,0,1000,Credit Card
12023,25674,2/19/2025 0:00,10250,1500,1500,1000,Credit Card
12024,25675,6/20/2024 0:00,6000,1400,1000,500,Cash
12025,164102,9/11/2024 0:00,15500,6000,1000,1000,Credit Card
12026,164103,2/4/2025 0:00,12000,0,1000,1000,Bank Transfer
12027,25681,9/29/2024 0:00,12000,900,1000,1000,Cash
12028,25684,4/1/2025 0:00,13000,4500,1000,500,Bank Transfer
12029,164107,3/5/2025 0:00,0,0,0,500,Cash
12030,164108,9/25/2025 0:00,6000,4900,1000,1000,Credit Card
12031,25688,9/10/2024 0:00,0,2000,2300,500,Bank Transfer
12032,25689,6/23/2024 0:00,19800,250,1000,500,Bank Transfer
12033,25693,8/8/2025 0:00,0,2250,2000,1000,Credit Card
12034,25696,7/17/2023 0:00,0,750,1500,1000,Bank Transfer
12035,164118,12/7/2024 0:00,1600,1500,2200,1000,Credit Card
12036,25697,6/26/2024 0:00,0,250,1000,1000,Bank Transfer
12037,164120,7/2/2024 0:00,11000,7200,2000,1000,Cash
12038,164126,9/13/2024 0:00,0,900,1000,500,Credit Card
12039,164128,7/25/2024 0:00,16000,900,1000,500,Credit Card
12040,25708,12/25/2024 0:00,8000,0,1500,500,Credit Card
12041,164129,6/25/2025 0:00,0,1020,0,1000,Cash
12042,164132,11/28/2023 0:00,0,1000,1000,1000,Credit Card
12043,164133,9/8/2025 0:00,0,0,0,500,Bank Transfer
12044,164134,6/23/2024 0:00,0,400,1000,1000,Bank Transfer
12045,164135,7/7/2025 0:00,6000,1800,1000,500,Bank Transfer
12046,25716,3/13/2024 0:00,0,4000,1000,1000,Credit Card
12047,164136,5/9/2025 0:00,0,20000,1500,1000,Credit Card
12048,164137,5/4/2025 0:00,27200,600,2000,500,Bank Transfer
12049,25718,9/9/2025 0:00,10800,250,1000,500,Bank Transfer
12050,25719,9/30/2025 0:00,15500,6000,1000,1000,Bank Transfer
12051,164139,9/1/2025 0:00,0,0,0,500,Bank Transfer
12052,164140,11/21/2024 0:00,0,1600,1000,500,Cash
12053,25723,1/1/2025 0:00,11000,860,700,500,Bank Transfer
12054,25724,8/9/2025 0:00,0,0,1000,500,Cash
12055,164146,11/22/2024 0:00,18500,7500,1000,1000,Cash
12056,25729,1/16/2025 0:00,0,750,1500,1000,Cash
12057,164150,4/13/2025 0:00,0,1500,1500,1000,Bank Transfer
12058,25732,2/24/2025 0:00,0,0,0,500,Cash
12059,164153,4/28/2025 0:00,0,500,1000,1000,Bank Transfer
12060,25734,5/11/2025 0:00,0,2000,1000,1000,Bank Transfer
12061,25735,8/20/2025 0:00,0,0,1500,500,Credit Card
12062,25737,1/5/2025 0:00,0,1500,1500,1000,Credit Card
12063,25741,7/3/2025 0:00,0,400,0,500,Bank Transfer
12064,164166,4/21/2024 0:00,0,0,2050,500,Bank Transfer
12065,25748,4/26/2024 0:00,3000,6600,2000,500,Cash
12066,25749,6/13/2025 0:00,6000,1400,1000,1000,Bank Transfer
12067,25753,2/23/2024 0:00,6000,1400,1000,1000,Credit Card
12068,25757,7/24/2025 0:00,0,0,0,500,Credit Card
12069,25760,2/22/2025 0:00,0,1020,0,1000,Cash
12070,164182,12/7/2024 0:00,0,4900,1000,500,Bank Transfer
12071,25768,5/15/2025 0:00,0,9000,0,500,Credit Card
12072,164187,8/8/2024 0:00,0,1500,0,500,Bank Transfer
12073,25770,5/22/2024 0:00,16000,10000,1000,500,Cash
12074,164188,7/18/2025 0:00,0,4800,1500,1000,Bank Transfer
12075,25772,11/24/2024 0:00,0,2250,2000,1000,Bank Transfer
12076,164190,9/12/2023 0:00,0,0,1500,500,Cash
12077,25773,7/6/2024 0:00,0,750,1500,1000,Credit Card
12078,164191,1/11/2025 0:00,0,3000,1000,1000,Cash
12079,164193,12/17/2024 0:00,33600,600,2000,1000,Bank Transfer
12080,164195,2/9/2025 0:00,12500,1500,1500,1000,Credit Card
12081,25781,11/23/2024 0:00,0,5000,0,500,Credit Card
12082,25784,7/20/2025 0:00,0,0,0,1000,Bank Transfer
12083,25785,8/10/2024 0:00,0,4500,1000,500,Bank Transfer
12084,164204,12/1/2023 0:00,11500,1000,1000,1000,Cash
12085,25793,12/26/2024 0:00,2000,5000,1600,500,Credit Card
12086,164211,8/13/2025 0:00,0,2250,2000,1000,Bank Transfer
12087,164212,11/14/2023 0:00,30000,400,1000,500,Credit Card
12088,164215,8/28/2025 0:00,6000,1600,1000,500,Credit Card
12089,25803,8/10/2025 0:00,0,3500,0,1000,Cash
12090,164219,8/3/2024 0:00,16000,900,1000,1000,Bank Transfer
12091,164220,12/30/2024 0:00,1600,1500,2200,1000,Credit Card
12092,25810,6/5/2025 0:00,0,1,1,500,Cash
12093,25812,5/5/2023 0:00,0,0,0,1000,Bank Transfer
12094,25814,9/3/2025 0:00,0,600,0,500,Cash
12095,164227,1/31/2025 0:00,10500,15,1000,1000,Credit Card
12096,25815,9/15/2025 0:00,0,0,0,500,Cash
12097,25816,11/15/2024 0:00,28200,1500,2200,500,Cash
12098,164229,5/12/2025 0:00,24500,1000,1500,500,Cash
12099,25819,8/29/2024 0:00,12000,350,1000,500,Bank Transfer
12100,25822,9/16/2025 0:00,0,0,0,1000,Bank Transfer
12101,164234,6/25/2025 0:00,6000,1400,1000,1000,Cash
12102,25823,5/22/2025 0:00,7000,1750,1000,1000,Bank Transfer
12103,25824,1/26/2025 0:00,0,400,1500,500,Credit Card
12104,164236,5/16/2025 0:00,0,0,0,1000,Bank Transfer
12105,25830,1/18/2025 0:00,0,2250,2000,500,Credit Card
12106,25834,4/10/2024 0:00,0,600,1500,1000,Credit Card
12107,25836,3/27/2025 0:00,20800,600,2450,500,Cash
12108,25842,1/16/2024 0:00,0,900,1000,1000,Cash
12109,164254,2/2/2025 0:00,0,0,0,500,Cash
12110,164256,6/28/2025 0:00,0,15,1000,500,Credit Card
12111,164257,5/9/2025 0:00,0,0,1500,1000,Cash
12112,25849,6/10/2025 0:00,15000,0,0,1000,Credit Card
12113,164259,11/15/2024 0:00,20800,600,2450,500,Cash
12114,25853,12/24/2024 0:00,0,0,0,1000,Bank Transfer
12115,25854,9/27/2025 0:00,0,0,2000,500,Credit Card
12116,164263,8/2/2025 0:00,0,0,0,500,Bank Transfer
12117,164264,5/16/2024 0:00,30000,400,1000,1000,Credit Card
12118,164265,8/10/2024 0:00,0,5400,1500,1000,Bank Transfer
12119,164266,12/12/2024 0:00,0,2000,1850,500,Cash
12120,25863,4/28/2025 0:00,0,750,1500,500,Bank Transfer
12121,25865,4/14/2024 0:00,7000,1750,1000,1000,Cash
12122,25867,3/2/2025 0:00,0,13000,1000,500,Bank Transfer
12123,164278,5/16/2025 0:00,0,250,1000,500,Bank Transfer
12124,25871,9/29/2025 0:00,0,0,0,500,Credit Card
12125,25872,1/15/2024 0:00,0,2500,1500,1000,Cash
12126,164284,9/16/2024 0:00,0,4000,2000,1000,Credit Card
12127,164285,7/30/2024 0:00,0,300,1500,1000,Credit Card
12128,164287,4/12/2025 0:00,0,4800,1500,1000,Bank Transfer
12129,25882,12/12/2024 0:00,11000,0,0,500,Credit Card
12130,164289,6/3/2025 0:00,13000,4500,1000,500,Cash
12131,164292,2/14/2025 0:00,0,750,1500,500,Credit Card
12132,164293,8/11/2024 0:00,0,0,0,500,Cash
12133,164294,12/27/2024 0:00,9600,4500,1000,500,Bank Transfer
12134,25889,2/7/2025 0:00,0,750,1500,1000,Cash
12135,25891,1/6/2025 0:00,0,1500,1500,500,Cash
12136,164299,9/30/2025 0:00,16000,900,1000,500,Cash
12137,164300,6/23/2025 0:00,0,0,0,1000,Cash
12138,25896,10/10/2024 0:00,0,0,0,1000,Bank Transfer
12139,25898,8/15/2023 0:00,0,0,0,500,Credit Card
12140,164305,6/6/2025 0:00,20800,600,2450,500,Credit Card
12141,25904,1/31/2024 0:00,0,78,1500,1000,Cash
12142,164311,9/23/2025 0:00,0,3000,1000,1000,Credit Card
12143,25910,7/15/2024 0:00,0,0,1000,1000,Cash
12144,164319,6/13/2025 0:00,6000,1400,1000,1000,Credit Card
12145,164320,1/16/2025 0:00,0,0,0,500,Credit Card
12146,164327,7/6/2024 0:00,0,0,0,1000,Bank Transfer
12147,25926,11/10/2023 0:00,0,1020,0,1000,Cash
12148,164329,8/11/2025 0:00,0,0,0,1000,Bank Transfer
12149,25930,4/3/2024 0:00,9000,1500,1500,500,Credit Card
12150,25934,6/10/2024 0:00,0,0,0,1000,Bank Transfer
12151,25935,11/4/2024 0:00,6000,450,1000,500,Cash
12152,25937,3/31/2024 0:00,0,3000,1000,500,Credit Card
12153,164341,7/28/2025 0:00,15000,0,0,1000,Cash
12154,25943,6/30/2025 0:00,1000,154,1500,1000,Bank Transfer
12155,25944,11/16/2024 0:00,11500,1500,1500,500,Cash
12156,164346,1/6/2024 0:00,0,0,1500,1000,Cash
12157,164347,8/7/2025 0:00,0,0,0,1000,Cash
12158,25947,12/23/2023 0:00,0,3500,0,500,Credit Card
12159,25948,9/8/2025 0:00,0,400,1500,500,Bank Transfer
12160,25949,3/19/2024 0:00,0,1800,1500,1000,Bank Transfer
12161,25955,7/28/2025 0:00,0,2000,2300,500,Credit Card
12162,25957,11/29/2024 0:00,0,600,2450,500,Cash
12163,25960,8/20/2025 0:00,0,300,1500,500,Credit Card
12164,164361,11/25/2024 0:00,0,4000,2000,500,Credit Card
12165,164363,7/23/2024 0:00,0,600,2000,500,Credit Card
12166,25964,6/9/2024 0:00,20000,10000,1000,500,Cash
12167,164365,12/5/2024 0:00,0,0,0,500,Credit Card
12168,164368,4/23/2025 0:00,13500,5400,1000,1000,Cash
12169,164369,11/3/2024 0:00,7000,4800,1500,500,Bank Transfer
12170,25971,12/7/2024 0:00,10950,3000,1500,1000,Cash
12171,25978,5/2/2025 0:00,0,1500,0,500,Credit Card
12172,25980,12/12/2024 0:00,0,0,700,1000,Credit Card
12173,25983,5/15/2025 0:00,11500,1000,1000,500,Bank Transfer
12174,25984,5/28/2025 0:00,20800,600,2000,500,Credit Card
12175,25987,7/23/2024 0:00,0,4900,1000,1000,Cash
12176,164387,3/9/2025 0:00,0,600,2000,1000,Bank Transfer
12177,164388,1/3/2025 0:00,0,0,0,1000,Cash
12178,164389,6/21/2025 0:00,0,0,1600,500,Cash
12179,25990,4/19/2024 0:00,0,3500,1500,1000,Bank Transfer
12180,25994,5/13/2025 0:00,0,48,1500,500,Credit Card
12181,164394,7/26/2024 0:00,17475,1500,2200,500,Credit Card
12182,164396,7/11/2024 0:00,13000,4500,1000,1000,Credit Card
12183,164397,3/24/2025 0:00,0,1020,0,500,Credit Card
12184,26001,8/3/2025 0:00,0,6300,1500,500,Bank Transfer
12185,26002,5/25/2024 0:00,11000,430,1500,500,Cash
12186,164405,9/23/2024 0:00,0,0,0,500,Credit Card
12187,26008,10/31/2024 0:00,32000,3000,700,1000,Credit Card
12188,26010,4/14/2025 0:00,0,0,0,500,Credit Card
12189,164410,4/18/2024 0:00,13000,4900,1000,500,Cash
12190,26012,3/19/2025 0:00,0,750,1500,1000,Cash
12191,26013,3/14/2024 0:00,9000,1500,1500,500,Bank Transfer
12192,26014,4/10/2025 0:00,15000,400,1000,500,Bank Transfer
12193,164418,2/5/2025 0:00,0,1800,0,500,Credit Card
12194,26022,1/10/2025 0:00,93334,48,1500,500,Cash
12195,26023,3/31/2025 0:00,0,450,1000,500,Cash
12196,164423,12/22/2024 0:00,0,0,0,500,Cash
12197,26028,12/3/2024 0:00,0,900,1000,1000,Cash
12198,164431,9/9/2025 0:00,11500,1500,1500,500,Cash
12199,26033,8/4/2025 0:00,9000,1500,1000,500,Cash
12200,164432,6/17/2025 0:00,0,0,0,1000,Bank Transfer
12201,26034,12/6/2024 0:00,0,0,0,500,Cash
12202,164435,4/25/2025 0:00,0,600,2450,500,Bank Transfer
12203,164436,6/2/2025 0:00,0,2250,2000,500,Cash
12204,26040,5/4/2025 0:00,0,1500,0,1000,Cash
12205,164440,7/22/2025 0:00,0,0,0,500,Credit Card
12206,26042,4/21/2024 0:00,15000,0,0,1000,Bank Transfer
12207,164441,3/11/2024 0:00,0,0,0,500,Cash
